date	Tree	Grass	"weed, garden"	ragweed	Weeds	cattail_sedge	grass_harm	weed_harm	unknown	Spore
6/2/2002	102.6715323	0.121262612	0	0	0.181893918	0	0.121262612	0.181893918	0	#VALUE!
6/3/2002	46.07979265	0.242525224			0.363787837		0.242525224	0.363787837	0	H
6/4/2002	6.313795643	0.631379564			0.315689782		0.631379564	0.315689782	0	L
6/5/2002	54.18614535	6.056098598			1.912452189	1	5.056098598	2.912452189	0	H
6/6/2002	128.4189654	20.99492623			0.699830874		20.99492623	0.699830874	0	M
6/7/2002	23.09231796	29.86606456			0.923692718	0.3	29.56606456	1.223692718	0	M
6/8/2002	16.65419917	21.20772363	0	0	0.903281931	0.15	21.05772363	1.053281931	0	#VALUE!
6/9/2002	16.65419917	21.20772363	0	0	0.903281931	0.15	21.05772363	1.053281931	0	#VALUE!
6/10/2002	10.21608039	12.5493827			0.882871144	0	12.5493827	0.882871144	0	VH
6/11/2002	6.249674496	12.49934899			0.62496745	1.249934899	11.24941409	1.874902349	0	H
6/12/2002	48.23522934	20.48345355			4.625295964	3.634161114	16.84929244	8.259457078	0	H
6/13/2002	31.4016246	9.158807174			2.61680205	0	9.158807174	2.61680205	0	H
6/14/2002	14.96881497	17.77546778			2.182952183	0.311850312	17.46361746	2.494802495	0	M
6/15/2002	27.30747237	12.9952158	0	0	1.686763325	0.405925156	12.58929064	2.092688481	0	#VALUE!
6/16/2002	27.30747237	12.9952158	0	0	1.686763325	0.405925156	12.58929064	2.092688481	0	#VALUE!
6/17/2002	39.64612976	8.214963825			1.190574467	0.5	7.714963825	1.690574467	0	H
6/18/2002	23.85045122	20.30511388			1.93382037	0.3	20.00511388	2.23382037	0	H
6/19/2002	17.68962745	32.48458858			2.894666309		32.48458858	2.894666309	0	H
6/20/2002	34.14120126	2.845100105			9.799789252		2.845100105	9.799789252	0	H
6/21/2002	0.96087119	0.96087119			12.49132547		0.96087119	12.49132547	0	M
6/22/2002	0.58714969	4.695642354	0	0	6.832590258	0.1	4.595642354	6.932590258	0	#VALUE!
6/23/2002	0.58714969	4.695642354	0	0	6.832590258	0.1	4.595642354	6.932590258	0	#VALUE!
6/24/2002	0.21342819	8.430413517			1.173855047	0.2	8.230413517	1.373855047	0	L
6/25/2002	0	0.980605796			2.614948791		0.980605796	2.614948791	0	L
6/26/2002	4.589160839	20.32342657			1.311188811		20.32342657	1.311188811	0	M
6/27/2002	11.59184504	30.80990391			1.830291321	0.6	30.20990391	2.430291321	0	M
6/28/2002	3.840819375	22.40477969			2.880614531	0.6	21.80477969	3.480614531	0	M
6/29/2002	4.580565371	79.03635977	0	0	1.820329506	53.12309143	25.91326834	54.94342093	0	#VALUE!
6/30/2002	4.580565371	79.03635977	0	0	1.820329506	53.12309143	25.91326834	54.94342093	0	#VALUE!
7/1/2002	5.320311367	135.6679399			0.760044481	105.6461829	30.021757	106.4062273	0	M
7/2/2002	6.486837126	84.32888264			3.243418563	76.22033623	8.108546408	79.4637548	0	L
7/3/2002	5.760759065	63.70721789			0	62.69061335	1.016604541	62.69061335	0	L
7/4/2002	3.828193681	69.38704924	0	0	0.284344245	65.56139745	3.825651791	65.84574169	0	#VALUE!
7/5/2002	1.895628298	75.06688059			0.568688489	68.43218155	6.634699042	69.00087004	0	M
7/6/2002	1.33967514	88.60598942	0	0	0.545584905	84.63553825	3.970451172	85.18112315	0	#VALUE!
7/7/2002	1.33967514	88.60598942	0	0	0.545584905	84.63553825	3.970451172	85.18112315	0	#VALUE!
7/8/2002	0.783721981	102.1450982			0.522481321	100.8388949	1.306203302	101.3613763	0	H
7/9/2002	2.676447264	36.28072958			2.081681205	30.63045202	5.650277557	32.71213323	0	H
7/10/2002	1.431254054	155.2910649			0	153.1441838	2.146881082	153.1441838	0	M
7/11/2002	1.444564825	10.83423619			0	10.47309498	0.361141206	10.47309498	0	L
7/12/2002	0.270158796	106.4425655			2.161270365	97.25716643	9.185399051	99.41843679	0	M
7/13/2002	1.571402411	67.10573853	0	0	5.549195668	61.34270174	5.763036796	66.8918974	0	#VALUE!
7/14/2002	1.571402411	67.10573853	0	0	5.549195668	61.34270174	5.763036796	66.8918974	0	#VALUE!
7/15/2002	2.872646026	27.76891159			8.93712097	25.42823705	2.34067454	34.36535802	0	VH
7/16/2002	0.655129115	20.63656712			16.05066332	19.65387345	0.982693673	35.70453677	0	VH
7/17/2002	0	17.63841254			27.76416789	16.985138	0.653274539	44.7493059	0	VH
7/18/2002	0	22.01834862			27.66407904	21.7	0.318348624	49.36407904	0	VH
7/19/2002	0.375234522	10.88180113			17.63602251	10.13133208	0.750469043	27.7673546	0	H
7/20/2002	0.32864036	9.74210509	0	0	19.57102258	9.265666041	0.476439049	28.83668862	0	#VALUE!
7/21/2002	0.32864036	9.74210509	0	0	19.57102258	9.265666041	0.476439049	28.83668862	0	#VALUE!
7/22/2002	0.282046199	8.602409055			21.50602264	8.4	0.202409055	29.90602264	0	VH
7/23/2002	0.693000693	13.86001386			41.58004158	13.5	0.36001386	55.08004158	0	M
7/24/2002	0	0.631379564			53.03588341	0.6	0.031379564	53.63588341	0	M
7/25/2002	0	0			5.097994789		0	5.097994789	0	L
7/26/2002	0	0.975081257			92.63271939		0.975081257	92.63271939	0	M
7/27/2002	0	2.37350937	0	0	57.68456017	1.676416659	0.697092711	59.36097683	0	#VALUE!
7/28/2002	0	2.37350937	0	0	57.68456017	1.676416659	0.697092711	59.36097683	0	#VALUE!
7/29/2002	0	3.771937484			22.73640094	3.352833319	0.419104165	26.08923426	0	VH
7/30/2002	0.176202072	0.528606216			71.18563707	0	0.528606216	71.18563707	0	H
7/31/2002	0.336856541	1.347426165			131.0371946	0	1.347426165	131.0371946	0	M
8/1/2002	0	10.64806315			223.9765008	7.710666422	2.937396732	231.6871672	0	H
8/2/2002	0.582373567	4.270739495			74.54381663	2.32949427	1.941245225	76.8733109	0	H
8/3/2002	0.291186784	2.238678214	0	0	58.14021861	1.216401368	1.022276846	59.35661998	0	#VALUE!
8/4/2002	0.291186784	2.238678214	0	0	58.14021861	1.216401368	1.022276846	59.35661998	0	#VALUE!
8/5/2002	0	0.206616934			41.73662058	0.103308467	0.103308467	41.83992905	0	H
8/6/2002	0	2.051282051			107.6923077	0.683760684	1.367521368	108.3760684	0	M
8/7/2002	0	1.658222018			443.85076	0	1.658222018	443.85076	0	M
8/8/2002	0	0.352319436			161.0099824	0	0.352319436	161.0099824	0	H
8/9/2002	0	1.237486716			163.3482465	0	1.237486716	163.3482465	0	H
8/10/2002	0	0.754034337	0	0	137.1434246	0	0.754034337	137.1434246	0	#VALUE!
8/11/2002	0	0.754034337	0	0	137.1434246	0	0.754034337	137.1434246	0	#VALUE!
8/12/2002	0	0.270581958			110.9386027		0.270581958	110.9386027	0	VH
8/13/2002	0	4.293381038			177.4597496	3.9	0.393381038	181.3597496	0	H
8/14/2002	0	0.659340659			176.7032967	0.33	0.329340659	177.0332967	0	M
8/15/2002	0	1.074087203	0	0	167.8553704	0.165	0.909087203	168.0203704	0	#VALUE!
8/16/2002	0	1.488833747			159.0074442		1.488833747	159.0074442	0	M
8/17/2002	0	0.955820854	0	0	105.9292197	0	0.955820854	105.9292197	0	#VALUE!
8/18/2002	0	0.955820854	0	0	105.9292197	0	0.955820854	105.9292197	0	#VALUE!
8/19/2002	0	0.422807961			52.85099516	0	0.422807961	52.85099516	0	H
8/20/2002	0	1.268834259			176.3679619	0.317208565	0.951625694	176.6851705	0	H
8/21/2002	0	0			149.9243655	0	0	149.9243655	0	L
8/22/2002	0	0.28454899			115.8114389	0	0.28454899	115.8114389	0	
8/23/2002	0	0.440822336			89.48693412	0.220411168	0.220411168	89.70734529	0	M
8/24/2002	0	0.635868726	0	0	88.1587819	0.110205584	0.525663142	88.26898749	0	#VALUE!
8/25/2002	0	0.635868726	0	0	88.1587819	0.110205584	0.525663142	88.26898749	0	#VALUE!
8/26/2002	0	0.830915117			86.83062969		0.830915117	86.83062969	0	H
8/27/2002	0	4.158004158			200.2238925		4.158004158	200.2238925	0	H
8/28/2002	0	2.874634017			233.4841629		2.874634017	233.4841629	0	H
8/29/2002	0	0.92927207			197.6251936		0.92927207	197.6251936	0	0
8/30/2002	0	1.828593763			153.9675948		1.828593763	153.9675948	0	M
8/31/2002	0	1.898816514	0	0	120.6308344	0	1.898816514	120.6308344	0	#VALUE!
9/1/2002	0	1.898816514	0	0	120.6308344	0	1.898816514	120.6308344	0	#VALUE!
9/2/2002	0	1.898816514	0	0	120.6308344	0	1.898816514	120.6308344	0	#VALUE!
9/3/2002	0	1.969039265			87.29407409		1.969039265	87.29407409	0	VH
9/4/2002	0	0.961538462			95.51282051		0.961538462	95.51282051	0	VH
9/5/2002	0	1.382886776			149.0060501		1.382886776	149.0060501	0	M
9/6/2002	0	1.295546559			87.12550607		1.295546559	87.12550607	0	M
9/7/2002	0	1.261518118	0	0	76.62825624	0	1.261518118	76.62825624	0	#VALUE!
9/8/2002	0	1.261518118	0	0	76.62825624	0	1.261518118	76.62825624	0	#VALUE!
9/9/2002	0	1.227489678			66.13100641		1.227489678	66.13100641	0	VH
9/10/2002	0	2.413273002			119.4570136		2.413273002	119.4570136	0	M
9/11/2002	0	0			32.04311612		0	32.04311612	0	L
9/12/2002	0	0			23.96072013		0	23.96072013	0	M
9/13/2002	0.576923077	0.865384615			47.30769231		0.865384615	47.30769231	0	H
9/14/2002	0.288461538	0.647711391	0	0	34.94234801	0	0.647711391	34.94234801	0	#VALUE!
9/15/2002	0.288461538	0.647711391	0	0	34.94234801	0	0.647711391	34.94234801	0	#VALUE!
9/16/2002	0	0.430038166			22.57700371		0.430038166	22.57700371	0	H
9/17/2002	0.316773138	0.316773138			56.3856185		0.316773138	56.3856185	0	H
9/18/2002	0	0			41.43739472		0	41.43739472	0	VH
9/19/2002	0	0.952280182			38.40863401		0.952280182	38.40863401	0	M
9/20/2002	0	0			26.76041557		0	26.76041557	0	M
9/21/2002	0	0.1	0	0	23.68020779	0	0.1	23.68020779	0	#VALUE!
9/22/2002	0	0.1	0	0	23.68020779	0	0.1	23.68020779	0	#VALUE!
9/23/2002	0	0.2			20.6		0.2	20.6	0	H
9/24/2002	0	0			0		0	0	0	0
9/25/2002	0.4	0			6.1		0	6.1	0	L
9/26/2002	0	0			0		0	0	0	L
9/27/2002	0	0			11.2		0	11.2	0	L
9/28/2002	0.107334526	0.429338104	0	0	12.52307692	0	0.429338104	12.52307692	0.268336315	#VALUE!
9/29/2002	0.107334526	0.429338104	0	0	12.52307692	0	0.429338104	12.52307692	0.268336315	#VALUE!
9/30/2002	0.214669052	0.858676208			13.84615385		0.858676208	13.84615385	0.53667263	H
10/1/2002	0.30284676	0.908540279			38.1586917		0.908540279	38.1586917	0.605693519	H
10/2/2002	0	0.448967375			8.979347501		0.448967375	8.979347501	0.448967375	M
10/3/2002	0	0.33469069			4.35097897		0.33469069	4.35097897	0.66938138	
10/4/2002	0	0			0		0	0	0	L
10/5/2002	0	0	0	0	0.052807604	0	0	0.052807604	0	#VALUE!
10/6/2002	0	0	0	0	0.052807604	0	0	0.052807604	0	#VALUE!
10/7/2002					0.105615209		0	0.105615209	0	L
10/8/2002	0	0	0	0	0.052807604	0	0	0.052807604	0	#VALUE!
10/9/2002	0	0	0	0	0.052807604	0	0	0.052807604	0	#VALUE!
10/10/2002					0		0	0	0	M
10/11/2002					2.2		0	2.2	0.3	H
10/12/2002	0	0	0	0	2.414175574	0	0	2.414175574	0.15	#VALUE!
10/13/2002	0	0	0	0	2.414175574	0	0	2.414175574	0.15	#VALUE!
10/14/2002					2.628351148		0	2.628351148	0	H
10/15/2002					17.43710835		0	17.43710835	1.089819272	M
10/16/2002	0	0	0	0	8.868554173	0	0	8.868554173	0.544909636	#VALUE!
10/17/2002					0.3		0	0.3	0	L
10/18/2002	0	0	0	0	0.202807604	0	0	0.202807604	0	#VALUE!
10/19/2002	0	0	0	0	0.202807604	0	0	0.202807604	0	#VALUE!
10/20/2002	0	0	0	0	0.202807604	0	0	0.202807604	0	#VALUE!
10/21/2002					0.105615209		0	0.105615209	0	H
										
										
										
										
										
10/27/2002										
8/4/2003	0.5	7.7			86.5	6.6	1.1	93.1	2	High
8/5/2003	0.3	1.8			52.7	0.9	0.9	53.6	1.5	Low
8/6/2003	0	1.5			78.2	0.9	0.6	79.1	0.6	Low
8/7/2003	0	1.8			54.3	1.5	0.3	55.8	1.2	Low
8/8/2003	0	3.2			28.4	2.5	0.7	30.9	1.8	Low
8/9/2003	0.1	2.2	0	0	22.35	1.45	0.75	23.8	1.45	#VALUE!
8/10/2003	0.1	2.2	0	0	22.35	1.45	0.75	23.8	1.45	#VALUE!
8/11/2003	0.2	1.2			16.3	0.4	0.8	16.7	1.1	High
8/12/2003	0	2.8			39.5	1.2	1.6	40.7	0.6	Moderate
8/13/2003	0.3	1.5			105.3		1.5	105.3	2.1	Moderate
8/14/2003	1.7	2.4			177	1	1.4	178	0.3	High
8/15/2003	0	0			191.1		0	191.1	8.4	High
8/16/2003	0	1.05	0	0	163.4	0	1.05	163.4	9.9	#VALUE!
8/17/2003	0	1.05	0	0	163.4	0	1.05	163.4	9.9	#VALUE!
8/18/2003	0	2.1			135.7		2.1	135.7	11.4	High
8/19/2003	0	5.2			281.6	3	2.2	284.6	2.9	Moderate
8/20/2003	0	1.2			251.5		1.2	251.5	3.5	Low
8/21/2003	0	7.1			286	3.2	3.9	289.2	19.4	High
8/22/2003	0	2.7			139.4	0.7	2	140.1	2.3	Moderate
8/23/2003	0	2.05	0	0	139.55	0.7	1.35	140.25	1.5	#VALUE!
8/24/2003	0	2.05	0	0	139.55	0.7	1.35	140.25	1.5	#VALUE!
8/25/2003	0	1.4			139.7	0.7	0.7	140.4	0.7	Moderate
8/26/2003	0	0.3			123	0	0.3	123	1.4	Moderate
8/27/2003	0	0.9			58.5	0.3	0.6	58.8	1.8	High
8/28/2003	0	1.6			133.7	0.3	1.3	134	2.6	Moderate
8/29/2003	0	1.8			158.9	0	1.8	158.9	2.7	Moderate
8/30/2003	0	1.7	0	0	119.15	0.1	1.6	119.25	1.55	#VALUE!
8/31/2003	0	1.7	0	0	119.15	0.1	1.6	119.25	1.55	#VALUE!
9/1/2003	0	1.7	0	0	119.15	0.1	1.6	119.25	1.55	#VALUE!
9/2/2003	0	1.6			79.4	0.2	1.4	79.6	0.4	Moderate
9/3/2003	0	3.2			185.2		3.2	185.2	1	Moderate
9/4/2003	0	0.6			45.9		0.6	45.9	0.6	Low
9/5/2003	0	0.7			70		0.7	70	0.7	Low
9/6/2003	0	1.3	0	0	56.55	0	1.3	56.55	0.7	#VALUE!
9/7/2003	0	1.3	0	0	56.55	0	1.3	56.55	0.7	#VALUE!
9/8/2003	0	1.9			43.1		1.9	43.1	0.7	Low
9/9/2003	0	1.3			121.3	0.3	1	121.6	1.4	High
9/10/2003	0	1.9			118.3	0.3	1.6	118.6	2.9	High
9/11/2003	0	2.2			122.7	1.6	0.6	124.3	0.9	High
9/12/2003	0	0.3			13.9		0.3	13.9	0	Low
9/13/2003	0	0.5	0	0	16.05	0.2	0.3	16.25	0.35	#VALUE!
9/14/2003	0	0.5	0	0	16.05	0.2	0.3	16.25	0.35	#VALUE!
9/15/2003	0	0.7			18.2	0.4	0.3	18.6	0.7	Moderate
9/16/2003	0.4	1.1			52.9		1.1	52.9	0.4	Moderate
9/17/2003	0	4.2			116.7	0.6	3.6	117.3	3.2	High
9/18/2003	0	1.9			110.6	0.6	1.3	111.2	3.5	High
9/19/2003	0	0.6			13.1	0.6	0	13.7	0	Low
9/20/2003	0.05	0.35	0	0	11.25	0.3	0.05	11.55	0.05	#VALUE!
9/21/2003	0.05	0.35	0	0	11.25	0.3	0.05	11.55	0.05	#VALUE!
9/22/2003	0.1	0.1			9.4		0.1	9.4	0.1	Low
9/23/2003	0	0.6			11.3	0.6	0	11.9	0.6	Moderate
9/24/2003	0.3	0.9			30.1		0.9	30.1	1.2	Low
9/25/2003	0	2			19.9	2	0	21.9	0	Low
9/26/2003	0	0			0		0	0	0	
9/27/2003	0	0	0	0	1.2	0	0	1.2	0.05	#VALUE!
9/28/2003	0	0	0	0	1.2	0	0	1.2	0.05	#VALUE!
9/29/2003	0	0			2.4		0	2.4	0.1	low
9/30/2003	0	0			1.7		0	1.7	0	low
10/1/2003	0	0			1.7		0	1.7	0	low
10/2/2003	0	0			2.3		0	2.3	0	low
10/3/2003	0	0			0		0	0	0	
10/4/2003	0	0	0	0	1.45	0	0	1.45	0.25	#VALUE!
10/5/2003	0	0	0	0	1.45	0	0	1.45	0.25	#VALUE!
10/6/2003	0	0			2.9		0	2.9	0.5	moderate
10/7/2003	0	0.4			13.7		0.4	13.7	3	moderate
10/8/2003	0	0.3			10.7		0.3	10.7	0.6	moderate
10/9/2003	9.3	0			12.9		0	12.9	0.9	moderate
10/10/2003	0	0.4			6.7		0.4	6.7	0.8	moderate
10/11/2003	0.05	0.2	0	0	4.5	0	0.2	4.5	0.5	#VALUE!
10/12/2003	0.05	0.2	0	0	4.5	0	0.2	4.5	0.5	#VALUE!
10/13/2003	0.1	0			2.3		0	2.3	0.2	Moderate
10/14/2003	0	0			0.9		0	0.9	0	Low
10/15/2003	0	0			2.2		0	2.2	1	Low
10/16/2003	0	0			0.3		0	0.3	0	Low
10/17/2003	0	0			4.8		0	4.8	0.9	Moderate
10/18/2003	0.05	0	0	0	3.4	0	0	3.4	0.7	#VALUE!
10/19/2003	0.05	0	0	0	3.4	0	0	3.4	0.7	#VALUE!
10/20/2003	0.1	0			2		0	2	0.5	High
10/21/2003	0	0			2.8		0	2.8	0.3	Moderate
10/22/2003	0	0			0.6		0	0.6	0.3	Low
10/23/2003	0	0			1.2		0	1.2	0.3	Low
10/24/2003	0	0			0		0	0	0	Low
										
										
4/1/2004	46						0	0	0.3	
4/2/2004	80.05	0	0	0	0.15	0	0	0.15	1.85	#VALUE!
4/3/2004	80.05	0	0	0	0.15	0	0	0.15	1.85	#VALUE!
4/4/2004	80.05	0	0	0	0.15	0	0	0.15	1.85	#VALUE!
4/5/2004	114.1	0			0.3		0	0.3	3.4	Low
4/6/2004	890.2	0			0		0	0	17.9	Low
4/7/2004	406.6	0			0		0	0	7	Low
4/8/2004	183.6	0			0.3		0	0.3	9.8	
4/9/2004	128.8	0			0		0	0	1.9	Low
4/10/2004	97.4	0	0	0	0.2	0	0	0.2	1.55	#VALUE!
4/11/2004	97.4	0	0	0	0.2	0	0	0.2	1.55	#VALUE!
4/12/2004	66	0			0.4		0	0.4	1.2	Low
4/13/2004	67	0			0.3		0	0.3	2.6	Low
4/14/2004	546.9	0			1.3		0	1.3	6.7	Low
4/15/2004	3173	0			0		0	0	64.1	Low
4/16/2004	1046.4	0			2.6		0	2.6	36.6	Low
4/17/2004	665.8	0	0	0	1.3	0	0	1.3	30.5	#VALUE!
4/18/2004	665.8	0	0	0	1.3	0	0	1.3	30.5	#VALUE!
4/19/2004	285.2	0			0		0	0	24.4	Low
4/20/2004	409.1	0			0		0	0	0	Low
4/21/2004	85.4	0.3			0	0.3	0	0.3	3	Low
4/22/2004	503.8	1			0	1	0	1	5	
4/23/2004	748.8	0			0		0	0	8.9	
4/24/2004	616.7	0.5	0	0	0	0.5	0	0.5	5.45	#VALUE!
4/25/2004	616.7	0.5	0	0	0	0.5	0	0.5	5.45	#VALUE!
4/26/2004	484.6	1			0	1	0	1	2	Moderate
4/27/2004	148.6	0.7			0	0.7	0	0.7	1.8	Low
4/28/2004	362.9	0			0		0	0	11.4	Moderate
4/29/2004	594.4	0			0		0	0	10.8	Moderate
4/30/2004	114.1	1.2			0.3	0.9	0.3	1.2	3.4	Low
5/1/2004	93.75	0.9	0	0	0.15	0.75	0.15	0.9	2.8	#VALUE!
5/2/2004	93.75	0.9	0	0	0.15	0.75	0.15	0.9	2.8	#VALUE!
5/3/2004	73.4	0.6			0	0.6	0	0.6	2.2	Low
5/4/2004	113.8	0			0.3		0	0.3	11.1	Low
5/5/2004	184	1.7			0	0.1	1.6	0.1	8.8	Low
5/6/2004	1020.1	0			0		0	0	18.2	Low
5/7/2004	660.7798637	0.29671233	0	0	0	0.29671233	0	0.29671233	9.1	#VALUE!
5/8/2004	660.7798637	0.29671233	0	0	0	0.29671233	0	0.29671233	9.1	#VALUE!
5/9/2004	660.7798637	0.29671233	0	0	0	0.29671233	0	0.29671233	9.1	#VALUE!
5/10/2004	301.4597274	0.59342466			0	0.59342466	0	0.59342466	0	Low
5/11/2004	1362.5	3.9			1.9	3.9	0	5.8	32.8	Moderate
5/12/2004	744.5	6.7			1.3	2.7	4	4	38.4	
5/13/2004	173.1519456	0.600180054			0	0	0.600180054	0	9.302790837	Low
5/14/2004	161.5	0.3			1.3	0.3	0	1.6	12.7	
5/15/2004										
5/16/2004										
5/17/2004										
5/18/2004										
5/19/2004										
5/20/2004										
5/21/2004										
5/22/2004										
5/23/2004										
5/24/2004	7.9	0			0		0	0	0	Low
5/25/2004	93.2	0			0.3		0	0.3	6.9	Moderate
5/26/2004	54.8	0.3			0.6		0.3	0.6	5.4	Moderate
5/27/2004	43.6	2.7			0.3		2.7	0.3	7.1	Moderate
5/28/2004	825	8.4			2.8	5.6	2.8	8.4	8.4	Moderate
5/29/2004	421.7	5.5	0	0	1.5	2.9	2.6	4.4	6.55	#VALUE!
5/30/2004	421.7	5.5	0	0	1.5	2.9	2.6	4.4	6.55	#VALUE!
5/31/2004	421.7	5.5	0	0	1.5	2.9	2.6	4.4	6.55	#VALUE!
6/1/2004	18.4	2.6			0.2	0.2	2.4	0.4	4.7	Low
6/2/2004	83.4	3.8			0.4	1.5	2.3	1.9	7.6	Moderate
6/3/2004	157.6	6.3			1.5	1.5	4.8	3	8.4	Moderate
6/4/2004	67.1	13.9			1.1	0.4	13.5	1.5	8.2	Moderate
6/5/2004	41.8	11.05	0	0	0.75	1.2	9.85	1.95	8	#VALUE!
6/6/2004	41.8	11.05	0	0	0.75	1.2	9.85	1.95	8	#VALUE!
6/7/2004	16.5	8.2			0.4	2	6.2	2.4	7.8	Low
6/8/2004	45.9	19.8			4.3	1.4	18.4	5.7	10.4	High
6/9/2004	2.7	4.4			0.3	0.6	3.8	0.9	7.9	Low
6/10/2004	8.7	4.4			0.9		4.4	0.9	3.1	Moderate
6/11/2004	4.3	0			0.4		0	0.4	3.2	Low
6/12/2004	4.75	7.6	0	0	0.6	1.15	6.45	1.75	2.4	#VALUE!
6/13/2004	4.75	7.6	0	0	0.6	1.15	6.45	1.75	2.4	#VALUE!
6/14/2004	5.2	15.2			0.8	2.3	12.9	3.1	1.6	Moderate
6/15/2004	1.1	8.7			0	0.8	7.9	0.8	3.8	Moderate
6/16/2004	6.9	24			1.2	6	18	7.2	4.1	High
6/17/2004	32.2	11.6			1.9	2	9.6	3.9	4.8	High
6/18/2004	30.4	24.3			1	8.2	16.1	9.2	2.6	Low
6/19/2004	30.75	21.4	0	0	0.55	7.25	14.15	7.8	2.1	#VALUE!
6/20/2004	30.75	21.4	0	0	0.55	7.25	14.15	7.8	2.1	#VALUE!
6/21/2004	31.1	18.5			0.1	6.3	12.2	6.4	1.6	Low
6/22/2004	4	24.9			0.3	4.9	20	5.2	3.7	Low
6/23/2004	5.5	17.9			0.9	6.8	11.1	7.7	2.6	
6/24/2004	14	15.3			0.6	6.4	8.9	7	2.6	Moderate
6/25/2004	3.7	13			0.6	3.4	9.6	4	1.5	Low
6/26/2004	4	13.6	0	0	0.65	3.2	10.4	3.85	2.45	#VALUE!
6/27/2004	4	13.6	0	0	0.65	3.2	10.4	3.85	2.45	#VALUE!
6/28/2004	4.3	14.2			0.7	3	11.2	3.7	3.4	Low
6/29/2004	15.3	36.8			0.6	17	19.8	17.6	6.1	Moderate
6/30/2004	4	28.4			1.8	15	13.4	16.8	1.9	Moderate
7/1/2004	2.6	42			1.9	36.7	5.3	38.6	2.9	Moderate
7/2/2004	3.4	24.5			6.2	15.6	8.9	21.8	3.9	Moderate
7/3/2004	3.1	28.35	0	0	5.1	21.35	7	26.45	2.4	#VALUE!
7/4/2004	3.1	28.35	0	0	5.1	21.35	7	26.45	2.4	#VALUE!
7/5/2004	3.1	28.35	0	0	5.1	21.35	7	26.45	2.4	#VALUE!
7/6/2004	2.8	32.2			4	27.1	5.1	31.1	0.9	Moderate
7/7/2004	0	0.9			0.9	0.6	0.3	1.5	0.6	Low
7/8/2004	5.1	11.8			4.2	7.6	4.2	11.8	1.5	Moderate
7/9/2004	9.2	40.4			4.9	17.9	22.5	22.8	7.4	Moderate
7/10/2004	4.9	27.15	0	0	2.6	15.35	11.8	17.95	3.7	#VALUE!
7/11/2004	4.9	27.15	0	0	2.6	15.35	11.8	17.95	3.7	#VALUE!
7/12/2004	0.6	13.9			0.3	12.8	1.1	13.1	0	Low
7/13/2004	13.8	48			57.4	40.8	7.2	98.2	2.5	Low
7/14/2004	6.2	47.9			19.5	42.7	5.2	62.2	1.4	Low
7/15/2004	0.6	37.8			14	21.5	16.3	35.5	1	Low
7/16/2004	1.9	12.2			52.3	10.8	1.4	63.1	0	Low
7/17/2004	2.3	19.05	0	0	66.05	13.05	6	79.1	1.7	#VALUE!
7/18/2004	2.3	19.05	0	0	66.05	13.05	6	79.1	1.7	#VALUE!
7/19/2004	2.7	25.9			79.8	15.3	10.6	95.1	3.4	Moderate
7/20/2004	0.8	33.7			107.5	22.5	11.2	130	2.9	Low
7/21/2004	0	15.8			103.7	10.3	5.5	114	1.4	Low
7/22/2004	1.5	66.4			93.9	63.2	3.2	157.1	1.1	Low
7/23/2004	0.7	50.8			91.7	49.2	1.6	140.9	1.9	Low
7/24/2004	0.45	31.4	0	0	92.4	30.1	1.3	122.5	2.55	#VALUE!
7/25/2004	0.45	31.4	0	0	92.4	30.1	1.3	122.5	2.55	#VALUE!
7/26/2004	0.2	12			93.1	11	1	104.1	3.2	Low
7/27/2004	0	7.9			256.8	6.6	1.3	263.4	1.4	Low
7/28/2004	0	4.6			179.3	3.2	1.4	182.5	2.7	Moderate
7/29/2004	0.9	4.4			117.6	3.8	0.6	121.4	1.2	Low
7/30/2004	1	10.3			156.3	8.3	2	164.6	2.3	Moderate
7/31/2004	1	5.65	0	0	151.2	4.3	1.35	155.5	1.95	#VALUE!
8/1/2004	1	5.65	0	0	151.2	4.3	1.35	155.5	1.95	#VALUE!
8/2/2004	1	1			146.1	0.3	0.7	146.4	1.6	Moderate
8/3/2004	0	2.9			189.7	0.1	2.8	189.8	0.5	Moderate
8/4/2004	0	0.9			134.1	0.3	0.6	134.4	0.6	Moderate
8/5/2004	0.4	1.2			36.5	0.4	0.8	36.9	1.6	Low
8/6/2004	0	0.3			78.7		0.3	78.7	2	Low
8/7/2004	0	2.35	0	0	129.95	0.9	1.45	130.85	3	#VALUE!
8/8/2004	0	2.35	0	0	129.95	0.9	1.45	130.85	3	#VALUE!
8/9/2004	0	4.4			181.2	1.8	2.6	183	4	Moderate
8/10/2004	0.6	1.2			65.4	0.6	0.6	66	4.4	Moderate
8/11/2004	0	0.3			23	0.3	0	23.3	0.3	Low
8/12/2004	0	1			37	0.3	0.7	37.3	0.7	Low
8/13/2004	0	0.9			27.5		0.9	27.5	0.9	Low
8/14/2004	0	0.8	0	0	42.3	0	0.8	42.3	1.1	#VALUE!
8/15/2004	0	0.8	0	0	42.3	0	0.8	42.3	1.1	#VALUE!
8/16/2004	0	0.7			57.1		0.7	57.1	1.3	Moderate
8/17/2004	0	0.8			225.3	0.4	0.4	225.7	3.6	Low
8/18/2004	0	1.5			126.7	0.3	1.2	127	1.5	Low
8/19/2004	0	4			58.7	4	0	62.7	4.2	Low
8/20/2004	0.3	1.3			66		1.3	66	3.3	Low
8/21/2004	0.15	1.4	0	0	41.3	0	1.4	41.3	2.6	#VALUE!
